ofccd,ofcnm,rutcd,rutnm,fctkdcd,fctkdnm,fctcfcd,fctcfnm,fcno,fctnm,sectnm,lctnm,ccwdt,cstcmpnm,cwknm
51,대구국토관리사무소,51020,일반국도20호선,1,교량,3,3종,E673B64272981C52E034080020A9316A,원정교(20),청도~매전,경상북도 청도군 청도읍 원정리,1999-04-30,보성건설외1,청도우회도로공사
52,진주국토관리사무소,52003,일반국도3호선,1,교량,0,기타,E673B64272B91C52E034080020A9316A,상신교,남해 창선면계~사천시계,경상남도 남해군 창선면 상신리,1999-04-27,진우건설(주),
52,진주국토관리사무소,52014,일반국도14호선,1,교량,1,1종,E673B6426FDE1C52E034080020A9316A,신거제대교,거제 사등면계~통영 용남 (통합시계),경상남도 거제시 사등면 덕호리,1999-04-22,임광토건(주),사등-충무간 도로확장및포장공사
52,진주국토관리사무소,52003,일반국도3호선,1,교량,3,3종,E673B64272B71C52E034080020A9316A,당저교,남해 창선면계~사천시계,경상남도 남해군 창선면 수산리,1999-04-01,진우건설,
44,순천국토관리사무소,44017,일반국도17호선,1,교량,2,2종,EFE3B42F131C0191E0340003BA2D2647,복호1교,학구~구례구,전라남도 순천시 황전면 비촌리,1999-02-28,(주)한보,국도17호선 이설 및 지하차도 설치공사
42,전주국토관리사무소,42001,일반국도1호선,1,교량,3,3종,EFE3B42F11570191E0340003BA2D2647,여산IC교,완주 삼례~충남도계,전라북도 익산시 여산면 제남리,1999-02-15,세풍종합건설(주),여산우회 도로건설공사
42,전주국토관리사무소,42001,일반국도1호선,1,교량,3,3종,EFE3B42F11580191E0340003BA2D2647,여산2교,완주 삼례~충남도계,전라북도 익산시 여산면 여산리,1999-02-15,세풍종합건설(주),여산우회 도로건설공사
42,전주국토관리사무소,42001,일반국도1호선,1,교량,3,3종,EFE3B42F11560191E0340003BA2D2647,여산1교,완주 삼례~충남도계,전라북도 익산시 여산면 제남리,1999-02-15,세풍종합건설(주),여산우회 도로건설공사
31,논산국토관리사무소,31004,일반국도4호선,1,교량,3,3종,F1E8ABB5BA43495582D4ED7908B125AF,제3홍산교,부여~부여,충청남도 부여군 홍산면 북촌리,1999-01-01,,
31,논산국토관리사무소,31004,일반국도4호선,1,교량,0,기타,4288B3D3E7C34987AACFB7E484ECC427,산동1교,논산~논산,충청남도 논산시 광석면 산동리,1999-01-01,삼부토건,
31,논산국토관리사무소,31023,일반국도23호선,1,교량,3,3종,2DC07F53CD414d51A920F82CC7A6E2E0,월곡2교,공주~공주,충청남도 공주시 계룡면 월곡리,1999-01-01,현대건설(주),
31,논산국토관리사무소,31023,일반국도23호선,1,교량,0,기타,6903C5E64B534d71A17CE39D80C62DE9,구지교,공주~공주,충청남도 공주시 계룡면 유평리,1999-01-01,현대건설주식회사,
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,2EE92CCDA32B480095ECDC894A1F73C8,문방램프3교(하),신평~인주,충청남도 아산시 인주면 걸매리,1998-12-31,,
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,20280D19DB7B48C8984CB596DA2E2DC7,문방램프3교(상),신평~인주,충청남도 아산시 인주면 걸매리,1998-12-31,,
52,진주국토관리사무소,52003,일반국도3호선,2,터널,2,2종,3FAD7EBB179E44e28AB07B85AE108E13,명석터널(하),진주 명석 통합시계~산청 신안 하정,경상남도 진주시 명석면 우수리,1998-12-31,,
54,영주국토관리사무소,54003,일반국도3호선,2,터널,1,1종,F474BA4C3A814077E0340003BA90E5BD,이화령터널(상),문경~문경,경상북도 문경시 문경읍 각서리,1998-12-31,,
52,진주국토관리사무소,52003,일반국도3호선,2,터널,2,2종,0DAB5C7217CC45bdBD4D9608CA0A905C,명석터널(상),진주 명석 통합시계~산청 신안 하정,경상남도 진주시 이현동,1998-12-31,,
54,영주국토관리사무소,54003,일반국도3호선,2,터널,1,1종,F474BA4C3A854077E0340003BA90E5BD,이화령터널(하),문경~문경,충청북도 괴산군 연풍면 주진리,1998-12-31,,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,2,2종,E673B64272251C52E034080020A9316A,청미교(상),안성 일죽~이천 설성,경기 안성 일죽 송천,1998-12-31,대림산업㈜,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,0,기타,E673B64272241C52E034080020A9316A,월정육교,안성 일죽~이천 설성,경기 안성 일죽 송천,1998-12-31,대림산업(주),
11,수원국토관리사무소,11038,일반국도38호선,1,교량,2,2종,E673B64272261C52E034080020A9316A,청미교(하),안성 일죽~이천 설성,경기 안성 일죽 송천,1998-12-31,,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,0,기타,E673B6425F521C52E034080020A9316A,대서육교,이천 장호원~이천 장호원,경기 이천 장호원 대서,1998-12-31,,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,3,3종,E673B64272271C52E034080020A9316A,행죽교,이천 설성~이천 장호원,경기도 이천시 설성면 행죽리,1998-12-31,,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,0,기타,E673B64272281C52E034080020A9316A,행죽육교,이천 설성~이천 장호원,경기 이천 설성 행죽,1998-12-31,,
11,수원국토관리사무소,11038,일반국도38호선,1,교량,3,3종,E673B642722A1C52E034080020A9316A,제요1교,이천 설성~이천 장호원,경기도 이천시 설성면 제요리,1998-12-31,,
12,의정부국토관리사무소,12037,일반국도37호선,1,교량,2,2종,E673B64271F01C52E034080020A9316A,청평대교,설악~외서,경기도 가평군 청평면 청평리,1998-12-31,엘디건설㈜,국도37호선 조종교외 1개교 가설공사
12,의정부국토관리사무소,12006,일반국도6호선,1,교량,3,3종,E673B6425EBB1C52E034080020A9316A,조안IC교,조안~양서,경기도 남양주시 조안면 조안리,1998-12-31,임광토건㈜,조안~양수 확-포장공사
43,남원국토관리사무소,43017,일반국도17호선,1,교량,3,3종,EFE3B42F12400191E0340003BA2D2647,갈마육교,남원시계~임실,전라북도 임실군 임실읍 갈마리,1998-12-31,(유)성일건설,
44,순천국토관리사무소,44023,일반국도23호선,1,교량,3,3종,EFE3B42F136E0191E0340003BA2D2647,연지교,마량~장흥,전라남도 장흥군 대덕읍 연지리,1998-12-31,강산건설(주),대덕우회도로 축도 및 포장공사
44,순천국토관리사무소,44023,일반국도23호선,1,교량,3,3종,EFE3B42F136B0191E0340003BA2D2647,대덕교,마량~장흥,전라남도 장흥군 대덕읍 가학리,1998-12-31,강산건설(주),대덕우회도로 축도 및 포장공사
44,순천국토관리사무소,44023,일반국도23호선,1,교량,3,3종,EFE3B42F136C0191E0340003BA2D2647,도청교,마량~장흥,전라남도 장흥군 대덕읍 도청리,1998-12-31,강산건설(주),대덕우회도로 축도 및 포장공사
52,진주국토관리사무소,52014,일반국도14호선,1,교량,3,3종,E673B64271E71C52E034080020A9316A,송학교,통영 도산면계~고성 고성읍계,경상남도 고성군 고성읍 송학리,1998-12-31,영진종합건설(주),
23,정선국토관리사무소,23042,일반국도42호선,1,교량,2,2종,E673B64272AD1C52E034080020A9316A,임계대교,정선 나전~정선 임계,강원도 정선군 임계면 송계리,1998-12-31,정상종합건설(주),
44,순천국토관리사무소,44017,일반국도17호선,1,교량,2,2종,EFE3B42F132A0191E0340003BA2D2647,압록2교,구례구~곡성,전라남도 곡성군 오곡면 압록리,1998-12-31,고려개발주식회사,국도17호선 이설공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,0,기타,EFE3B42F131E0191E0340003BA2D2647,봉서2교,학구~구례구,전라남도 구례군 구례읍 봉서리,1998-12-31,금광기업(주),구례구-산동간 도로확장 및 포장공사
12,의정부국토관리사무소,12006,일반국도6호선,1,교량,3,3종,E673B64271D71C52E034080020A9316A,조안램프교,와부~조안,경기도 남양주시 조안면 조안리,1998-12-31,임광토건㈜,조안~양수 확-포장공사
12,의정부국토관리사무소,12006,일반국도6호선,1,교량,3,3종,E673B64271D61C52E034080020A9316A,조안철도육교,와부~조안,경기도 남양주시 조안면 조안리,1998-12-31,임광토건㈜,조안~양수 확-포장공사
51,대구국토관리사무소,51030,일반국도30호선,1,교량,2,2종,E673B64272931C52E034080020A9316A,신부교(신),선남~하빈,경상북도 성주군 선남면 신부리,1998-12-31,극동건설외3,성주-선남간 도로4차선 확장및포장공사
32,충주국토관리사무소,32005,일반국도5호선,1,교량,0,기타,843DFD218FE54b1f8ADDCB0CEA16D8E9,현천교,단성~신단양입구,충청북도 단양군 단양읍 심곡리,1998-12-31,"(주)삼호,벽산개발","구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44017,일반국도17호선,1,교량,1,1종,EFE3B42F13210191E0340003BA2D2647,서시1교(하),학구~구례구,전라남도 구례군 마산면 냉천리,1998-12-31,금광기업(주),구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,1,1종,EFE3B42F13270191E0340003BA2D2647,황전철도육교(상),학구~구례구,전라남도 순천시 황전면 선변리,1998-12-31,(주)한보,구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,1,1종,EFE3B42F13280191E0340003BA2D2647,황전철도육교(하),학구~구례구,전라남도 순천시 황전면 선변리,1998-12-31,(주)한보,구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,1,1종,EFE3B42F13190191E0340003BA2D2647,구례1교,학구~구례구,전라남도 구례군 문척면 죽마리,1998-12-31,한진건설(주),구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,2,2종,EFE3B42F13230191E0340003BA2D2647,서시교(하),학구~구례구,전라남도 구례군 마산면 냉천리,1998-12-31,한진건설주식회사,구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,1,1종,EFE3B42F13200191E0340003BA2D2647,서시1교(상),학구~구례구,전라남도 구례군 마산면 냉천리,1998-12-31,금광기업(주),구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44017,일반국도17호선,1,교량,2,2종,EFE3B42F13220191E0340003BA2D2647,서시교(상),학구~구례구,전라남도 구례군 마산면 냉천리,1998-12-31,한진건설주식회사,구례구-산동간 도로확장 및 포장공사
43,남원국토관리사무소,43027,일반국도27호선,2,터널,2,2종,D1C2990075560A15E0440003BA816705,밤재터널(상),순창(18)~임실(18),전라북도 임실군 강진면 학석리,1998-12-31,㈜대우건설 외1개사,순창~운암(3공구) 도로 확장 공사
44,순천국토관리사무소,44019,일반국도19호선,1,교량,0,기타,EFE3B42F13540191E0340003BA2D2647,지천교,경남도계~전북도계,전라남도 구례군 광의면 지천리,1998-12-31,금광기업(주),"구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,0,기타,EFE3B42F13530191E0340003BA2D2647,중방교,경남도계~전북도계,전라남도 구례군 용방면 용정리,1998-12-31,한진건설(주),"구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,3,3종,EFE3B42F13500191E0340003BA2D2647,연관교,경남도계~전북도계,전라남도 구례군 산동면 계천리,1998-12-31,"(주)삼호,벽산개발","구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,3,3종,EFE3B42F13470191E0340003BA2D2647,구례IC교(확),경남도계~전북도계,전라남도 구례군 마산면 냉천리,1998-12-31,금광기업주식회사,"구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,0,기타,EFE3B42F134E0191E0340003BA2D2647,신도교,경남도계~전북도계,전라남도 구례군 용방면 신도리,1998-12-31,한진건설(주),"구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,3,3종,EFE3B42F13520191E0340003BA2D2647,이평교,경남도계~전북도계,전라남도 구례군 산동면 이평리,1998-12-31,한진건설(주),"구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
44,순천국토관리사무소,44019,일반국도19호선,1,교량,2,2종,EFE3B42F134D0191E0340003BA2D2647,서시2교(하),경남도계~전북도계,전라남도 구례군 광의면 대산리,1998-12-31,금광기업(주),구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44019,일반국도19호선,1,교량,2,2종,EFE3B42F134C0191E0340003BA2D2647,서시2교(상),경남도계~전북도계,전라남도 구례군 광의면 대산리,1998-12-31,금광기업(주),구례구-산동간 도로확장 및 포장공사
44,순천국토관리사무소,44019,일반국도19호선,2,터널,1,1종,EFE3B42F13570191E0340003BA2D2647,밤재터널(상),경남도계~전북도계,전라남도 구례군 산동면 계천리,1998-12-31,"㈜삼호, 벽산개발㈜",산동-주전간 도로확장 및 포장공사
51,대구국토관리사무소,51025,일반국도25호선,1,교량,3,3종,09A83AA638D92CEEE0440003BA90E5BD,산동육교,상림~해평(2005),경상북도 구미시 산동면 신당리,1998-12-31,"(주)삼호,벽산개발(주)","구례구-산동간 도로확장 및 포장공사, 냉천교차로(2008)"
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,832D4F58908B4B12B142E7FA00C69EFF,밀두1교,신평~인주,충청남도 아산시 인주면 문방리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,C581F0BD7E5C434EA9F604151858FD33,운정I.C교,신평~인주,충청남도 당진시 신평면 운정리,1998-12-31,계룡건설(주),신평 - 영인간 도로확포장 공사
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,90D056FF8F1947F6B0093F09713E99BA,운정교,신평~인주,충청남도 당진시 신평면 운정리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,82AD07FD81274B29AE56096F92197B45,문방1교,신평~인주,충청남도 아산시 인주면 걸매리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,40FB95C4A2D5466BAF6634F8B41104F7,금천교,신평~인주,충청남도 당진시 신평면 금천리,1998-12-31,계룡건설(주),신평 - 영인간 도로확포장 공사
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,698445F3728647168737ACC80A6E6EFA,밀두2교,신평~인주,충청남도 아산시 인주면 걸매리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,335A62107ABB4F479DD7DF4E108C3D65,신흥교,신평~인주,충청남도 당진시 신평면 신흥리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,3,3종,704D0606BF6046F6B1BC112760737D75,문방3교,신평~인주,충청남도 아산시 인주면 걸매리,1998-12-31,계룡건설(주),
34,예산국토관리사무소,34034,일반국도34호선,1,교량,1,1종,4461EDC3A85C4669BE04EC1496ACAADE,삽교대교,신평~인주,충청남도 당진시 신평면 운정리,1998-12-31,계룡건설(주),당진 - 신평간 도로확포장 공사
